stock_exchange,corp_ticker,corp_name_listed,corp_name_local,corp_name_en,corp_id,biz_id,date_founded,date_listed,status_listing,ceo_name,addr_local,homepage,tel_no,fax_no,settle_period
Y,011810,STX,(주)STX,STX CORPORATION,1942110000183.0,6098101917,19761224,1990/09/12,ac,박상준,경상남도 창원시 성산구  중앙대로 105,www.stx.co.kr,02-316-9600,02-316-9739,12
Y,077970,STX엔진,STX엔진(주),"STX Engine Co,.Ltd",1942110066763.0,6098162781,20040401,2004/05/10,ac,이상수,경상남도 창원시 성산구  공단로474번길 36,www.stxengine.co.kr,-,055-280-0594,12
Y,084870,티비에이치글로벌,(주)티비에이치글로벌,"TBH GLOBAL CO.,LTD",1801110346204.0,6068164892,20010101,2005/12/19,ac,우종완,서울특별시 송파구 중대로 168 신한빌딩(가락동),-,02-2058-3800,02-2140-0998,12
Y,002710,TCC스틸,(주)TCC스틸,TCC STEEL,1101110032112.0,1078113810,19590716,1984/12/21,ac,"손봉락, 손기영, 김영학 (각자대표)",경상북도 포항시 남구  괴동로 100,www.tccsteel.com,02-2633-3311,02-2676-7007,12
Y,024070,WISCOM,(주)WISCOM,"WISCOM CO.,LTD",1301110009274.0,1348103288,19780509,1996/11/22,ac,"구조웅, 구영일",경기도 안산시 단원구  강촌로 237,www.wiscom.co.kr,031-495-1181,031-492-6187,12
K,079940,가비아,(주)가비아,"GABIA,Inc.",1101111777585.0,2148639239,19990921,2005/10/19,ac,"김홍국, 원종홍 (공동대표이사)","경기도 과천시 과천대로7나길 34 4~6층 (갈현동, 가비아 앳)",www.gabia.com,1544-4370,02-848-6626,12
K,078890,가온그룹,가온그룹(주),"KAON Group Co., Ltd.",1311110060978.0,1298142066,20010511,2005/07/12,ac,임동연,경기도 성남시 분당구  성남대로 884-3,www.kaonmedia.com,031-724-8500,031-724-8997,12
Y,000500,가온전선,가온전선(주),"GAON CABLE CO.,LTD",1341110000567.0,1238100049,19470924,1987/06/08,ac,정 현,경기도 군포시  엘에스로45번길 120,www.gaoncable.com,031-8068-3928,031-8068-3899,12
K,399720,가온칩스,(주)가온칩스,"GAONCHIPS CO., LTD.",1311110319656.0,1448104023,20120806,2022/05/20,ac,정규동,경기도 성남시 수정구 금토로40번길 26 A동 4층,www.gaonchips.com,031-697-8267,070-4649-7510,12
K,036620,감성코퍼레이션,감성코퍼레이션(주),"GAMSUNG Corporation Co., Ltd.",1101111061954.0,1058166548,19940728,2000/01/11,ac,김호선,"서울특별시 서초구 방배로 162 서울시 서초구 방배로 162, 4층(예광빌딩)",www.gamsungcorp.co.kr,02-3140-1000,02-333-8651,12
Y,000860,강남제비스코,강남제비스코(주),"KANGNAM JEVISCO CO.,LTD",1801110003391.0,6058103330,19520716,1975/11/12,ac,"황익준,김재현(각자대표이사)","부산광역시 부산진구 중앙대로 639 18층(범천동, 엠디엠타워)",www.jevisco.com,051-892-4221,051-892-5576,12
K,198440,강동씨앤엘,(주)강동씨앤엘,"KANGDONG C&L co., Ltd",1101115403623.0,1078818207,20140428,2014/08/13,ac,"구희택, 이훈창",전라남도 장성군 장성읍 영천로 35 고려시멘트,koreacement.co.kr,061-390-6575,,12
K,217730,강스템바이오텍,주식회사 강스템바이오텍,"KANGSTEM BIOTECH CO., LTD.",1101114461002.0,1198634832,20101029,2015/12/21,ac,나종천,서울특별시 강남구 테헤란로 522 홍우빌딩 9층,www.kangstem.com,02-888-1590,02-888-1592,12
Y,035250,강원랜드,(주)강원랜드,"Kangwon Land, Inc.",1449110001666.0,2258110770,19980629,2003/09/04,ac,최철규,강원도 정선군 사북읍 하이원길 265 강원랜드,kangwonland.high1.com ,033-590-7700,033-590-3200,12
K,114190,강원에너지,(주)강원에너지,"KANGWON ENERGY Co., Ltd.",1101110191398.0,1248146960,19760206,2009/11/20,ac,"신진용,유승주","전라북도 군산시 자유무역1길 60 웰크론강원 510-9, 510-10, 510-12",kwenergy.co.kr,070-7467-9000,02-20174611,12
K,094480,갤럭시아머니트리,갤럭시아머니트리(주),"GalaxiaMoneytree Co.,Ltd.",1101111081928.0,1208160844,19941005,2007/07/20,ac,신동훈,서울시 강남구 수서동 715번지 수서오피스 빌딩 12층,www.galaxiamoneytree.co.kr,070-4193-4023,02-512-1759,12
Y,011420,갤럭시아에스엠,(주)갤럭시아 에스엠,"Galaxia SM, INC.",1301110008771.0,1348102367,19750506,1989/11/14,ac,이반석,서울특별시 강남구  학동로 311 미성빌딩 7층,galaxiasme.com,02-775-1300,02-775-1301,12
K,039240,경남스틸,경남스틸(주),"Kyeong Nam Steel Co., LTD",1942110006090.0,6098111206,19901115,2000/03/07,ac,최석우,경남 창원시 웅남동 61-46번지,www.ksteel.co.kr,055-297-9700,055-274-2071,12
K,053950,경남제약,경남제약 주식회사,"KYUNG NAM PHARM.CO.,LTD.",1350110085255.0,1348142258,19981229,2001/11/06,ac,"김성곤, 조정영 (각자 대표이사)",경상남도 의령군 동동리 1539-5,www.kyungnampharm.co.kr,02-3490-5105,02)3490-5129,12
Y,002100,경농,(주)경농,KYUNGNONG CORPORATION,1101110089395.0,2148108779,19570712,1977/06/30,ac,"이병만,이용진",서울특별시 서초구 강남대로39길 15-10한라비발디스튜디오193,www.knco.co.kr,02-3488-5800,02-3488-5933,12
Y,009450,경동나비엔,(주)경동나비엔,"KYUNG DONG NAVIEN CO.,LTD",1347110001159.0,1258101234,19781113,1993/08/31,ac,"손연호, 손흥락, 장희철",경기도 평택시 서탄면 수월암길 95 -,www.kdnavien.co.kr,031-8060-5500,031)659-1111,12
Y,267290,경동도시가스,(주)경동도시가스,"KYUNGDONG CITY GAS CO.,LTD",2301110274751.0,1438132491,20170401,2017/05/12,ac,"송재호, 나윤호",울산광역시 북구 염포로 260-10(진장동) 주식회사 경동도시가스,www.kdgas.co.kr,052-219-5300,052-287-4189,12
Y,012320,경동인베스트,(주)경동인베스트,"KYUNGDONG INVEST CO., LTD.",1812110000906.0,6208100410,19770615,1997/03/07,ac,정승진,경기도 성남시 분당구 수내로46번길 4 경동빌딩 -,www.kdinvest.co.kr,031-738-5557,031-738-5559,12
K,011040,경동제약,경동제약(주),KyungdongPharm,1201110003765.0,1248135518,19760212,1992/12/18,ac,"류기성, 김경훈(각자 대표)",경기도 화성시  양감면 제약단지로 224-3,www.kdpharma.co.kr,02  -576 -6121,02-577-5195,12
Y,000050,경방,(주)경방,KYUNGBANG LTD,1101110013287.0,1078105232,19191005,1956/03/03,ac,"김준, 김담",서울특별시 영등포구 영중로 15 (영등포동 4가),www.kyungbang.co.kr,02-2638-6000,02-2638-6109,12
Y,214390,경보제약,(주)경보제약,"KYONGBO PHARMACEUTICAL CO., LTD.",1648110001961.0,3128104567,19870331,2015/06/29,ac,김태영,충청남도 아산시 실옥로 174,www.kbpharma.co.kr,02-2175-2315,041-546-8427,12
Y,012610,경인양행,(주)경인양행,KYUNG-IN SYNTHETIC CORPORATION,1201110005703.0,1378100562,19771014,1995/10/05,ac,"김흥준,조성용 (각자대표이사)",인천광역시 서구  건지로 199 (석남동) 223-52,www.kyungin.co.kr,032-571-7498,02-3660-7849,12
Y,009140,경인전자,경인전자(주),"KYUNGIN ELECTRONICS CO.,LTD",1101110150229.0,1198102373,19730806,1989/06/20,ac,김성은,"서울특별시 금천구  가산디지털2로 184 1411호(가산동,벽산/경인디지털밸리2)",www.kie.co.kr,02-2113-2000,02-851-5477,12
K,024910,경창산업,경창산업(주),KyungchangIndustrial,1701110007733.0,5038104241,19770622,1994/12/29,ac,"손일호, 차석주",대구광역시 달서구 성서로35길 6 월암동,www.kc.co.kr,053 -560 -0141,0537182401,12
Y,013580,계룡건설산업,계룡건설산업(주),"KYE-RYONG CONSTRUCTION INDUSTRIAL CO.,LTD",1601110003121.0,3148107954,19781011,1996/01/30,ac,"오태식, 윤길호",대전광역시 서구 문정로48번길 48 -,www.krcon.co.kr,042-480-7114-5,042)484-5785,12
Y,012200,계양전기,계양전기(주),"KEYANG ELECTRIC MACHINERY CO.,LTD",1101110212889.0,1048134422,19770427,1988/07/06,ac,임영환,서울특별시 강남구 테헤란로 508 (대치동)해성2빌딩 2층,www.keyang.co.kr,02-559-6800,02-559-6860,12
Y,002140,고려산업,고려산업(주),"KOREA INDUSTRIAL CO.,LTD",1801110001494.0,6048100024,19570724,1991/01/14,ac,"전장열, 김영교(각자 대표이사)",부산광역시 중구 중앙대로 22 (중앙동6가),www.hafeed.co.kr,051-600-5076,051-955-2656,12
K,049720,고려신용정보,고려신용정보(주),"KORYO CREDIT INFORMATION CO.,LTD.",1101110787080.0,2148172290,19910627,2002/01/31,ac,윤태훈,"서울특별시 서초구 서초대로 353 (서초동, 유니온타워)",www.koryoinfo.co.kr,02-3450-9000,02-3450-9020,12
Y,010130,고려아연,고려아연(주),KOREA ZINC INC,1101110168404.0,2118111260,19740801,1990/07/28,ac,"박기덕, 정태웅",서울특별시 종로구 종로33 (청진동) -,www.koreazinc.co.kr,02-519-3416,549-8245,12
Y,002240,고려제강,고려제강(주),"KISWIRE CO.,LTD",1801110001220.0,6178100049,19450922,1976/05/25,ac,주종대,부산광역시 수영구 구락로 150,www.kiswire.com,051-760-1700,051-757-7379,12
K,014570,고려제약,고려제약(주),"KOREAN DRUG CO., LTD.",1344110001840.0,1268104796,19800110,2000/12/07,ac,"박해룡, 박상훈 (각자대표)",경기도 이천시  신둔면 원적로 69-10,www.nicepharma.com,02-529-6100,02  -529 -6114,12
K,348150,고바이오랩,주식회사 고바이오랩,"KoBioLabs, Inc.",1101115487437.0,1198692996,20140811,2020/11/18,ac,고광표,"서울특별시 관악구 관악로 1 220동 745-1호(신림동, 서울대학교종합연구동)",kobiolabs.com,02-888-9964,02-888-9940,12
K,950190,고스트스튜디오,고스트스튜디오(주),"GHOST STUDIO CO., LTD.",,48063,20160906,2020/08/18,ac,"손창욱, 최명규 (공동대표)","FLAT D1, 36/F, MONTERY PLAZA, 15 CHONG YIP STREET, KWUN TONG, KOWLOON, HONG KONG -",www.ghoststudio.net,02-6004-3328,,12
K,098460,고영,(주)고영테크놀러지,KohYoungTechnologyInc.,1101112508088.0,1048171655,20020425,2008/06/03,ac,고광일,경기도 용인시 수지구 포은대로59번길 18 (상현동),www.kohyoung.com,02-6343-6000,02-6343-6001,12
K,035290,골드앤에스,(주)골드앤에스,"Gold&S Co.,Ltd",1101111100926.0,1208163837,19941114,1999/12/07,ac,신승호,"서울특별시 영등포구 영신로 166 7층 712호,719호~721호  (영등포동6가, 영등포반도아이비밸리)",www.goldns.co.kr,02-565-4874,02-565-4885,12
K,215000,골프존,(주)골프존,"GOLFZON Co., Ltd.",1601110393069.0,1228700053,20150303,2015/04/03,ac,"최덕형, 박강수",서울특별시 강남구 영동대로 735 -,www.golfzon.com,1577-4333,02-6190-1607,12
K,121440,골프존홀딩스,(주)골프존홀딩스,"GOLFZON HOLDINGS Co., Ltd.",1601110097976.0,3058137721,20000508,2011/05/20,ac,최덕형,서울특별시 강남구 영동대로 735-,golfzonnewdin.com,070-8640-6202,042-862-2946,12
K,366030,공구우먼,주식회사 공구우먼,"09women Co., Ltd.",2801110078161.0,1278601517,20061102,2022/03/23,ac,김주영,경기도 양주시 평화로 1525,www.09women.net,1588-0903,031-871-2283,12
Y,009290,광동제약,광동제약(주),"KWANGDONG PHARMACEUTICAL CO.,LTD",1101110152134.0,1138108888,19631016,1989/11/17,ac,최성원,경기도 과천시 과천대로7다길 52 광동 과천 타워,www.ekdp.com,02-6006-7777,02-6006-7021,12
K,014200,광림,(주)광림,"KANGLIM Co., LTD.",1201110009268.0,3018108302,19800313,1993/07/07,ac,송태영,충청북도 청원군  현도면 청남로 484 (주)광림,www.kanglim.com,043-260-9111,0432609124,12
Y,017040,광명전기,(주)광명전기,"KWANG MYUNG ELECTRIC CO.,LTD",1301110006270.0,1348104007,19830608,1990/09/14,ac,이재광,경기도 안산시 단원구  목내로 160 (목내동),www.kmec.co.kr,031-494-0720,02)2240-8109,12
K,029480,광무,(주)광무,"Kwangmu Co.,Ltd.",1101110779152.0,2208110756,19910527,1996/08/27,ac,우승용,서울특별시 강남구 영동대로 312 7층(대치동),www.kdccorp.co.kr,02-3459-0500,0234590539,12
Y,017900,광전자,광전자(주),AUK CORP,2149110002560.0,4038102808,19840731,1996/10/16,ac,최재완,전라북도 익산시 약촌로8길 62-8 (어양동),www.auk.co.kr,063-839-1111,063-839-1132,12
Y,037710,광주신세계,(주)광주신세계,"GwangjuShinsegae. Co.,Ltd.",2001110054795.0,4108127563,19950410,2002/02/07,ac,이동훈,광주광역시 서구  무진대로 932 (주)광주신세계,www.gjshinsegae.com,062-360-1234,062)360-1133,12
K,026910,광진실업,광진실업(주),KwangjinInd,1801110025882.0,6038108305,19761206,1996/01/03,ac,허유석,부산광역시 기장군 장안읍 오리산단로 106 -,www.kjsteel.co.kr,051 -204 -9101,051 -204 -9109,12
Y,030610,교보증권,교보증권(주),"KYOBO SECURITIES CO.,LTD.",1101110018089.0,1168104407,19491122,2002/07/18,ac,"박봉권, 이석기 (각자대표)",서울특별시 영등포구 의사당대로 97 교보증권빌딩,www.iprovest.com,02-3771-9000,02-3771-9135,12
Y,339770,교촌에프앤비,교촌에프앤비(주),"KYOCHON FOOD&BEVERAGE CO., LTD.",1752110009005.0,5138116574,19991112,2020/11/12,ac,송종화,경상북도 칠곡군 가산면 송신로 78,kyochonfnb.com,031-371-3500,031-371-3696,12
K,053270,구영테크,(주)구영테크,"GUYOUNG TECHNOLOGY CO., LTD.",1747110001791.0,5058104626,19891109,2002/02/07,ac,"김대원, 이희화(각자대표)",대구광역시 달성군 구지면 국가산단대로39길 119 (창리),www.guyoungtech.com,053-592-6111,053-592-6564,12
Y,007690,국도화학,국도화학(주),"KUKDO CHEMICAL CO.,LTD",1101110126642.0,1198104497,19720222,1989/08/05,ac,"이시창, 황문성",서울특별시 금천구  가산디지털2로 61,www.kukdo.com,02-3282-1400,02)3282-1486,12
K,066620,국보디자인,(주)국보디자인,KUKBO DESIGN,1101110564066.0,1028122615,19880302,2002/09/05,ac,"황창연,김민기(각자 대표이사)",서울 마포구 서교동 477-22,www.ikukbo.com,(02)738-2700,02-736-1006,12
Y,001140,국보,(주)국보,"KUKBO Co.,LTD",1101110296073.0,1048124870,19531228,1989/12/02,ac,"박찬하, 김룡영(각자 대표)","부산광역시 수영구 광남로 42 8층(남천동, 국보빌딩)",www.kukbo.com,02-548-7650,02-548-7651,12
K,043650,국순당,(주)국순당,"KOOK SOON DANG CO.,LTD",2013110001155.0,1248114925,19830205,2000/08/24,ac,배상민,강원도 횡성군 둔내면 강변로 975,www.ksdb.co.kr,02  -5138-500,02  -402 -5210,12
K,006050,국영지앤엠,(주)국영지앤엠,KUK YOUNG G M,1101110103707.0,2078141843,19690507,1994/10/07,ac,"최재원,JUSTIN CHOE(최경승)","서울시 서초구 서초중앙로 36 (서초동, 준영빌딩 7층)",www.kukyong.com,02-2015-0370,02 -2015-0399,12
K,060480,국일신동,국일신동(주),"KUKIL METAL CO., LTD",1201110082793.0,1398102120,19930226,2014/12/29,ac,"최두현,손인국 (각자대표)",경기도 안산시 단원구 번영2로 58 &nbsp,www.kukilmetal.com,031-499-9192,031-431-9195,12
K,078130,국일제지,국일제지(주),"KUK-IL PAPER MFG CO.,LTD",1345110001377.0,1358101449,19780821,2004/10/22,ac,강태현,경기도 용인시 처인구  이동면 백옥대로 563,www.kukilpaper.co.kr,(031)339-9100,02-6900-5588,12
K,307750,국전약품,(주)국전약품,"KUKJEON PHARMACEUTICAL Co.,Ltd",1101116868529.0,1168701173,20180911,2018/12/19,ac,홍종호,"경기도 안양시 동안구 학의로 282 B동 1516호 (관양동,금강펜테리움)",없음,070-4894-6318,0505-088-3425,12
Y,002720,국제약품,국제약품(주),"Kukje Pharma Co., Ltd.",1101110032154.0,2078100309,19590727,1975/12/27,ac,"남영우, 남태훈",경기도 성남시 분당구  야탑로 96-8,www.kukjepharm.co.kr,031-781-9081,031-781-6040,12
K,035080,그래디언트,(주)그래디언트,Gradiant Corporation,1101111468093.0,2208147821,19971001,1999/07/05,ac,"이기형, 남인봉(각자 대표이사)",서울특별시 강남구 삼성로 511 아이콘 삼성,www.gradiant.co.kr/,02-6203-5157,02-6203-5160,12
K,318060,그래피,주식회사 그래피,Graphy Inc.,1101116277580.0,8488800661,20170102,2025/08/25,ac,심운섭,서울특별시 금천구 가산디지털1로 225 6층,www.itgraphy.com,02-864-3056,02-864-3057,12
Y,114090,GKL,그랜드코리아레저(주),"Grand Korea Leisure Co.,Ltd",1101113301457.0,1048196184,20050906,2009/11/19,ac,윤두현,서울특별시 강남구 삼성로 610 삼성동,www.grandkorea.com,02-6421-6000,02-3466-6170,12
K,900290,GRT,그레이트리치과기유한공사,Great Rich Technologies Limited,,1798794,20120911,2016/10/25,ac,주영남,"Room 01, 21F, Prosper Commercial Building, 9 Yin Chong Street, Kowloon, Hong Kong",,85236458129,,6
K,453450,그리드위즈,(주)그리드위즈,"Gridwiz Co.,Ltd",1311110336238.0,1448110578,20130305,2024/06/14,ac,김구환,경기도 성남시 분당구 산운로208번길 25 1010빌딩,www.gridwiz.com,031-698-3380,031-624-3380,12
K,204020,그리티,(주)그리티,"GRITEE, Inc.",1101111773799.0,1098159281,19990918,2018/07/23,ac,문영우,"서울특별시 강남구 언주로151길 7, 2층 (신사동, 주성빌)",www.gritees.com,02-6907-8888,02-6907-8889,12
K,402490,그린리소스,주식회사 그린리소스,"Green Resource Co.,Ltd",1615110128011.0,3128626173,20110406,2023/11/24,ac,"이종수,이종범(공동대표이사)",인천광역시 서구 파랑로 470 (주)그린리소스,www.greenresource.kr,0325726939,032-572-6940,12
K,114450,그린생명과학,그린생명과학(주),"GREEN LIFESCIENCE CO., LTD.",2062110029823.0,4178130958,20050401,2009/12/22,ac,"양준화, 이기성(각자 대표이사)",전라남도 여수시 여수산단2로 84,www.kpxls.com/ ,061-688-4600,02-364-8350,12
Y,083420,그린케미칼,그린케미칼(주),"GREEN CHEMICAL CO.,LTD.",1614110012349.0,3168103672,20030101,2005/10/20,ac,양준화,충남 서산시 대산읍 독곳리 411-13,www.korgc.com,041-661-5000,041-661-5079,12
K,186230,그린플러스,주식회사 그린플러스,"GREEN PLUS Co., Ltd.",1348110033605.0,1248152399,19971021,2019/08/07,ac,"박영환, 정순태",충청남도 예산군 응봉면 응봉로 50-42 &nbsp,www.greenplus.co.kr,041-332-6421,041-332-6430,12
Y,014530,극동유화,극동유화(주),"KUKDONG OIL & CHEMICALS CO.,LTD",1845110001335.0,6218100510,19791228,1991/01/31,ac,"장홍선, 장선우 (각자대표)",경상남도 양산시  어실로 101,www.kdoc.co.kr,055-370-9900,055-383-9918,12
K,083450,GST,(주)글로벌스탠다드테크놀로지,"GlobalStandardTechnologyCo.,Ltd.",1313110038864.0,1258139609,20011012,2006/02/01,ac,"석종욱, 문승보(각자대표)",경기도 화성시 동탄면 동탄산단6길 15-13,www.gst-in.com,031-371-2200,031-371-2313,12
K,900070,글로벌에스엠,글로벌에스엠테크리미티드,Global SM Tech Limited,,OI216422,20080828,2009/12/23,ac,유대희,"GEORGE TOWN,GRAND CAYMAN KY1-1112 CAYMAN ISLANDS SCOTLA CENTRE 4TH FLOOR,P.O.BOX2804,",www.globalsmtech.com,031-932-9970,031-932-9972,12
K,204620,글로벌텍스프리,글로벌텍스프리(주),"Global Tax Free Co., Ltd.",1101115480233.0,1048656135,20140731,2014/11/19,ac,강진원,"서울특별시 중구 퇴계로 131 9층(충무로2가, 신일빌딩)",global-taxfree.com,02-518-0837,,12
K,019660,글로본,글로본(주),"GLOBON CO., LTD.",1101110514011.0,1168116261,19861220,1992/06/04,ac,한상호,서울특별시 강남구 도산대로 331 -,www.globon.co.kr,02-6934-0800,02-6934-0801,12
Y,014280,금강공업,금강공업(주),"KUMKANG KIND CO.,LTD",1801110034320.0,6038115882,19790808,1988/09/10,ac,"전장열, 전재범 (각자 대표이사)",부산광역시 사하구  다산로 110,www.kumkangkind.com,051-264-8881,051-264-2964,12
K,053260,금강철강,금강철강(주),"KEUM KANG STEEL CO., LTD",1101110207799.0,2028109038,19770112,2002/01/04,ac,"주광남, 주성호(각자 대표)","서울특별시 서초구  서운로 19 701호(서초동, 서초월드오피스텔)",www.kksteel.co.kr,(02)3471-0001,02-3474-4545,12
