ticker,company_name,EMSEC1,EMSEC1_비중(%),EMSEC2,EMSEC2_비중(%),EMSEC3,EMSEC3_비중(%),EMSEC4,EMSEC4_비중(%),EMTEC
007330,푸른저축은행,Banks,100,,,,,,,
007340,DN오토모티브,Machine Tools,56.72,Auto Parts,43.28,,,,,"['Process Automation', 'Industrial IoT', 'Battery & Energy Materials']"
007370,진양제약,Pharmaceuticals,100,,,,,,,['Biopharmaceuticals']
007390,네이처셀,Cosmetics,40.24,Beverages & Alcohol,31.01,Biotechnology,28.76,,,['Biopharmaceuticals']
007460,에이프로젠,Steel,30.95,Biotechnology,28.68,Specialty Chemicals,23,Pharmaceuticals,17.36,['Biopharmaceuticals']
007530,와이엠,Auto Parts,100,,,,,,,
007540,샘표,Primary Processed Foods,100,,,,,,,
007570,일양약품,Pharmaceuticals,100,,,,,,,['Biopharmaceuticals']
007590,동방아그로,Agrochemicals & Fertilizers,100,,,,,,,
007610,선도전기,Heavy Electrical Equipment,100,,,,,,,"['Process Automation', 'Energy Storage Systems', 'Solar & Wind Power']"
007660,이수페타시스,Electronic Components,100,,,,,,,
007680,대원,Building Construction,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies']"
007690,국도화학,Specialty Chemicals,100,,,,,,,"['Advanced Optical & Electronic Materials', 'High-performance Polymers & Functional Films']"
007700,F&F홀딩스,Apparel & Accessories,100,,,,,,,
007720,대명소노시즌,Specialty Retail,100,,,,,,,
007770,한일화학,Specialty Chemicals,100,,,,,,,['High-performance Polymers & Functional Films']
007810,코리아써키트,Electronic Components,100,,,,,,,['Semiconductor Materials']
007820,에스엠코어,Special-purpose Machinery,100,,,,,,,"['Process Automation', 'Industrial IoT', 'Semiconductor Materials', 'Battery & Energy Materials']"
007860,서연,Auto Parts,100,,,,,,,
007980,TP,Apparel & Accessories,100,,,,,,,
008040,사조동아원,Primary Processed Foods,65.52,"Agriculture, Livestock & Fisheries",34.48,,,,,
008060,대덕,Electronic Components,100,,,,,,,"['Semiconductor Materials', 'Telecommunications and IoT Technologies']"
008110,대동전자,Electronic Components,100,,,,,,,"['Process Automation', 'Industrial IoT']"
008250,이건산업,Lumber,100,,,,,,,"['Advanced Materials and Chemistry', 'Energy Storage Systems']"
008260,NI스틸,Building Materials,72.47,Civil Construction,27.53,,,,,"['Construction, Plant and Heavy Industry Technologies']"
008290,원풍물산,Apparel & Accessories,100,,,,,,,
008350,남선알미늄,Auto Parts,53,Metal Processing,47,,,,,"['Construction, Plant and Heavy Industry Technologies', 'Battery & Energy Materials']"
008370,원풍,Synthetic Rubber & Plastics,100,,,,,,,['High-performance Polymers & Functional Films']
008420,문배철강,Steel,100,,,,,,,
008470,부스타,Special-purpose Machinery,100,,,,,,,"['Process Automation', 'Energy Storage Systems', 'Carbon Capture and Utilization']"
008490,서흥,Health Supplements,82.16,Specialty Chemicals,17.84,,,,,
008500,일정실업,Auto Parts,100,,,,,,,
008600,윌비스,Apparel & Accessories,70.54,Education Services,29.46,,,,,
008700,아남전자,Electronic Equipment & Devices,100,,,,,,,"['Telecommunications and IoT Technologies', 'AI Accelerators']"
008730,율촌화학,Packaging Materials,68.56,Electronic Components,31.44,,,,,['High-performance Polymers & Functional Films']
008770,호텔신라,Specialty Retail,82.14,Hotels & Restaurants,17.86,,,,,
008830,대동기어,Auto Parts,100,,,,,,,"['Process Automation', 'Industrial IoT', 'Mobility and Smart Transportation Technologies']"
008870,금비,Packaging Materials,100,,,,,,,
008930,한미사이언스,Pharmaceuticals,50.29,Pharmacy Retail,49.71,,,,,"['Genomics & Diagnostics', 'Digital Therapeutics', 'Retail, Marketing and Customer Technologies']"
008970,동양철관,Metal Processing,80.23,Non-ferrous Metals,19.77,,,,,"['Construction, Plant and Heavy Industry Technologies', 'Advanced Materials and Chemistry']"
009070,KCTC,Freight Land Transport,100,,,,,,,"['Process Automation', 'Mobility and Smart Transportation Technologies']"
009140,경인전자,Electronic Components,100,,,,,,,"['Telecommunications and IoT Technologies', 'Process Automation']"
009150,삼성전기,Electronic Components,80.23,Semiconductor Materials & Equipment,19.77,,,,,"['Semiconductor Materials', 'Advanced Optical & Electronic Materials']"
009160,SIMPAC,Trading Companies,43.93,Special-purpose Machinery,31.78,Non-ferrous Metals,24.29,,,"['Process Automation', 'Industrial IoT', 'High-performance Polymers & Functional Films']"
009180,한솔로지스틱스,Freight Land Transport,100,,,,,,,
009190,대양금속,Steel,100,,,,,,,
009200,무림페이퍼,Paper & Pulp,100,,,,,,,
009240,한샘,Home Furniture,100,,,,,,,
009270,신원,Apparel & Accessories,100,,,,,,,
009290,광동제약,Beverages & Alcohol,75.95,Pharmaceuticals,24.05,,,,,
009300,삼아제약,Pharmaceuticals,100,,,,,,,['Biopharmaceuticals']
009310,참엔지니어링,Display Materials & Equipment,100,,,,,,,"['Process Automation', 'Predictive Maintenance', 'Industrial IoT', 'Advanced Optical & Electronic Materials']"
009320,아진전자부품,Auto Parts,100,,,,,,,"['Process Automation', 'Battery & Energy Materials', 'Mobility and Smart Transportation Technologies']"
009410,태영건설,Building Construction,74.38,Civil Construction,25.62,,,,,"['Construction, Plant and Heavy Industry Technologies', 'Green Energy and Environmental Technologies']"
009420,한올바이오파마,Pharmaceuticals,100,,,,,,,['Biopharmaceuticals']
009440,KC그린홀딩스,Waste & Remediation,100,,,,,,,"['Carbon Capture and Utilization', 'Solar & Wind Power', 'Energy Storage Systems']"
009450,경동나비엔,Gas,100,,,,,,,"['Energy Storage Systems', 'Advanced Optical & Electronic Materials', 'High-performance Polymers & Functional Films']"
009460,한창제지,Paper & Pulp,100,,,,,,,
009470,삼화전기,Electronic Components,100,,,,,,,"['Energy Storage Systems', 'Telecommunications and IoT Technologies']"
009520,포스코엠텍,Packaging Materials,58.1,Steel,41.9,,,,,
009540,HD한국조선해양,Shipbuilding,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies', 'Solar & Wind Power', 'Hydrogen Energy']"
009580,무림P&P,Paper & Pulp,100,,,,,,,
009620,삼보산업,Non-ferrous Metals,62.99,Auto Parts,37.01,,,,,"['Advanced Optical & Electronic Materials', 'High-performance Polymers & Functional Films']"
009680,모토닉,Auto Parts,100,,,,,,,['Mobility and Smart Transportation Technologies']
009730,이렘,Metal Processing,73.57,Building Materials,26.43,,,,,
009770,삼정펄프,Paper & Pulp,100,,,,,,,
009780,엠에스씨,Primary Processed Foods,100,,,,,,,
009810,플레이그램,General Software,73.97,Business Support Services,26.03,,,,,"['Education and Content Technologies', 'Cloud Infrastructure', 'Edge Computing', 'Telecommunications and IoT Technologies', 'AI Accelerators', 'Digital Therapeutics', 'Genomics & Diagnostics', 'Industrial IoT', 'Process Automation', 'Predictive Maintenance']"
009830,한화솔루션,Petrochemicals,42.74,Alternative Energy,36.02,Alternative Power,21.23,,,"['Solar & Wind Power', 'Battery & Energy Materials', 'Advanced Optical & Electronic Materials', 'Construction, Plant and Heavy Industry Technologies']"
009900,명신산업,Auto Parts,100,,,,,,,
009970,영원무역홀딩스,Apparel & Accessories,81.26,Multiline Retail,18.74,,,,,
010040,한국내화,Specialized Construction,50.29,Ceramic Products,49.71,,,,,"['Construction, Plant and Heavy Industry Technologies']"
010060,OCI홀딩스,Specialty Chemicals,65.8,Alternative Energy,17.87,Alternative Power,16.33,,,"['Solar & Wind Power', 'Energy Storage Systems', 'Advanced Optical & Electronic Materials']"
010100,한국무브넥스,Auto Parts,100,,,,,,,"['Mobility and Smart Transportation Technologies', 'Construction, Plant and Heavy Industry Technologies']"
010120,LS ELECTRIC,Heavy Electrical Equipment,76.72,Electric Power,23.28,,,,,"['Process Automation', 'Energy Storage Systems', 'Mobility and Smart Transportation Technologies', 'Cloud Infrastructure']"
010130,고려아연,Non-ferrous Metals,100,,,,,,,"['Battery & Energy Materials', 'Solar & Wind Power', 'Hydrogen Energy']"
010140,삼성중공업,Shipbuilding,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies']"
010170,대한광통신,Telecom Equipment,55.63,Electric Power,44.37,,,,,['Telecommunications and IoT Technologies']
010240,흥국,Construction Machinery,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies']"
010280,아이티센엔텍,IT Services,100,,,,,,,"['Cloud Infrastructure', 'SaaS Platforms', 'Predictive AI', 'Real-time Analytics']"
010400,우진아이엔에스,Special-purpose Machinery,100,,,,,,,"['Semiconductor Materials', 'Construction, Plant and Heavy Industry Technologies']"
010420,한솔PNS,Paper & Pulp,77.94,IT Services,22.06,,,,,"['Cloud Infrastructure', 'Telecommunications and IoT Technologies']"
010470,오리콤,Advertising,62.71,Publishing,37.29,,,,,"['Retail, Marketing and Customer Technologies', 'Education and Content Technologies']"
010580,에스엠벡셀,Auto Parts,65.06,Secondary Batteries,34.94,,,,,['Battery & Energy Materials']
010600,웰바이오텍,Marine Transport,100,,,,,,,"['Retail, Marketing and Customer Technologies']"
010620,HD현대미포,Shipbuilding,100,,,,,,,
010640,진양폴리,Rubber & Plastic Products,100,,,,,,,
010660,화천기계,Machine Tools,100,,,,,,,"['Process Automation', 'Industrial IoT']"
010690,화신,Auto Parts,100,,,,,,,"['Mobility and Smart Transportation Technologies', 'Battery & Energy Materials']"
010770,평화홀딩스,Other Financial Services,100,,,,,,,
010780,아이에스동서,Waste & Remediation,61.16,Building Materials,20.22,Building Construction,18.62,,,"['Construction, Plant and Heavy Industry Technologies', 'Energy Storage Systems']"
010820,퍼스텍,Defense,100,,,,,,,
010950,S-Oil,Oil Refining & Marketing,100,,,,,,,
010960,삼호개발,Civil Construction,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies']"
011000,진원생명과학,Biotechnology,76.92,Medical Equipment,23.08,,,,,"['Biopharmaceuticals', 'Genomics & Diagnostics', 'Digital Therapeutics']"
011040,경동제약,Pharmaceuticals,100,,,,,,,['Biopharmaceuticals']
011070,LG이노텍,Electronic Components,100,,,,,,,"['Advanced Optical & Electronic Materials', 'Semiconductor Materials', 'Telecommunications and IoT Technologies']"
011080,형지I&C,Apparel & Accessories,100,,,,,,,
011090,에넥스,Home Furniture,100,,,,,,,
011150,CJ씨푸드,Primary Processed Foods,100,,,,,,,
011170,롯데케미칼,Petrochemicals,65.96,Specialty Chemicals,34.04,,,,,"['High-performance Polymers & Functional Films', 'Battery & Energy Materials']"
011200,HMM,Marine Transport,100,,,,,,,"['Mobility and Smart Transportation Technologies', 'Green Energy and Environmental Technologies']"
011210,현대위아,Auto Parts,100,,,,,,,"['Process Automation', 'Mobility and Smart Transportation Technologies', 'Industrial IoT']"
011230,삼화전자,Electronic Components,100,,,,,,,"['Mobility and Smart Transportation Technologies', 'Semiconductor Materials', 'Telecommunications and IoT Technologies', 'Energy Storage Systems', 'Process Automation', 'Predictive Maintenance', 'Industrial IoT', 'Solar & Wind Power']"
011280,태림포장,Packaging Materials,100,,,,,,,
011300,성안머티리얼스,Synthetic Rubber & Plastics,100,,,,,,,
011320,유니크,Auto Parts,100,,,,,,,"['Mobility and Smart Transportation Technologies', 'Process Automation']"
011330,유니켐,Apparel & Accessories,100,,,,,,,
011370,서한,Building Construction,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies']"
011390,부산산업,Building Materials,100,,,,,,,
011420,갤럭시아에스엠,Leisure Facilities,100,,,,,,,
011500,한농화성,Specialty Chemicals,100,,,,,,,['High-performance Polymers & Functional Films']
011560,세보엠이씨,Plant Engineering,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies']"
011690,와이투솔루션,Electronic Components,100,,,,,,,"['Battery & Energy Materials', 'Mobility and Smart Transportation Technologies', 'Biopharmaceuticals']"
011700,한신기계,General-purpose Machinery,100,,,,,,,
011760,현대코퍼레이션,Petrochemicals,39.16,Steel,36.09,Automobiles,24.75,,,
011780,금호석유,Synthetic Rubber & Plastics,76.4,Petrochemicals,23.6,,,,,['High-performance Polymers & Functional Films']
011790,SKC,Petrochemicals,69.39,Secondary Batteries,30.61,,,,,"['Battery & Energy Materials', 'Semiconductor Materials', 'High-performance Polymers & Functional Films']"
011810,STX,Metal Processing,100,,,,,,,"['Hydrogen Energy', 'Advanced Optical & Electronic Materials']"
011930,신성이엔지,Specialized Construction,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies', 'Battery & Energy Materials', 'Solar & Wind Power', 'Energy Storage Systems']"
012030,DB,Semiconductor Manufacturing,75.39,IT Services,24.61,,,,,"['Cloud Infrastructure', 'Finance and Risk Analytics Technologies', 'Semiconductor Materials']"
012160,영흥,Steel,100,,,,,,,['Generative AI']
012170,아센디오,Entertainment,100,,,,,,,
012200,계양전기,Auto Parts,70.98,General-purpose Machinery,29.02,,,,,
012280,영화금속,Auto Parts,100,,,,,,,
012320,경동인베스트,Mining,48.18,Plant Engineering,33.9,Civil Construction,17.92,,,"['Construction, Plant and Heavy Industry Technologies']"
012330,현대모비스,Auto Parts,100,,,,,,,['Mobility and Smart Transportation Technologies']
012340,뉴인텍,Electronic Components,100,,,,,,,['High-performance Polymers & Functional Films']
012450,한화에어로스페이스,Defense,81.37,Aerospace,18.63,,,,,"['Process Automation', 'Semiconductor Materials', 'Telecommunications and IoT Technologies']"
012510,더존비즈온,IT Services,100,,,,,,,"['SaaS Platforms', 'Cloud Infrastructure', 'AI and Data Technologies', 'Real-time Analytics']"
012600,청호ICT,Fintech,75.61,Telecom Equipment,24.39,,,,,"['Finance and Risk Analytics Technologies', 'Process Automation', 'Industrial IoT', 'Semiconductor Materials']"
012610,경인양행,Specialty Chemicals,100,,,,,,,"['Advanced Optical & Electronic Materials', 'Semiconductor Materials']"
012620,원일특강,Steel,100,,,,,,,
012630,HDC,Building Construction,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies', 'High-performance Polymers & Functional Films', 'Energy Storage Systems']"
012690,모나리자,Paper & Pulp,100,,,,,,,
012700,리드코프,Oil Refining & Marketing,100,,,,,,,
012750,에스원,Facility Management Services,54.46,Security Services,45.54,,,,,"['Cybersecurity and Authentication Technologies', 'Cloud Infrastructure', 'Telecommunications and IoT Technologies']"
012790,신일제약,Pharmaceuticals,100,,,,,,,['Biopharmaceuticals']
012800,대창,Non-ferrous Metals,100,,,,,,,"['Semiconductor Materials', 'Advanced Optical & Electronic Materials', 'High-performance Polymers & Functional Films']"
012860,모베이스전자,Auto Parts,100,,,,,,,"['Mobility and Smart Transportation Technologies', 'Battery & Energy Materials']"
013000,세우글로벌,Synthetic Rubber & Plastics,100,,,,,,,['High-performance Polymers & Functional Films']
013030,하이록코리아,Special-purpose Machinery,100,,,,,,,
013120,동원개발,Building Construction,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies']"
013310,아진산업,Auto Parts,100,,,,,,,"['Process Automation', 'Advanced Materials and Chemistry']"
013360,일성건설,Building Construction,65.72,Civil Construction,34.28,,,,,"['Construction, Plant and Heavy Industry Technologies']"
013520,화승코퍼레이션,Auto Parts,72.42,Trading Companies,27.58,,,,,
013570,디와이,Auto Parts,68.3,Special-purpose Machinery,31.7,,,,,
013580,계룡건설,Building Construction,52.96,Real Estate Development & Management,26.41,Civil Construction,20.63,,,
013700,까뮤이앤씨,Building Construction,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies', 'Semiconductor Materials', 'Battery & Energy Materials']"
013720,CBI,Auto Parts,100,,,,,,,"['Mobility and Smart Transportation Technologies', 'Battery & Energy Materials']"
013810,스페코,Construction Machinery,64.13,Special-purpose Machinery,35.87,,,,,"['Construction, Plant and Heavy Industry Technologies', 'Wind Power']"
013870,지엠비코리아,Auto Parts,100,,,,,,,"['Mobility and Smart Transportation Technologies', 'Hydrogen Energy']"
013890,지누스,Home Furniture,100,,,,,,,
013990,아가방컴퍼니,Apparel & Accessories,100,,,,,,,
014100,메디앙스,Apparel & Accessories,59.1,Cosmetics,40.9,,,,,
014130,한익스프레스,Freight Land Transport,100,,,,,,,
014160,대영포장,Packaging Materials,100,,,,,,,
014190,원익큐브,Synthetic Rubber & Plastics,46.16,Petrochemicals,35.81,Building Materials,18.03,,,"['High-performance Polymers & Functional Films', 'Advanced Optical & Electronic Materials']"
014200,광림,Special-purpose Machinery,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies']"
014280,금강공업,"Agriculture, Livestock & Fisheries",63.63,Specialized Construction,36.37,,,,,
